ano,nivel,territorio,territorio_codigo,categoria,subcategoria,classe,preco,unidade
2018,Municipio,São Miguel do Iguaçu,,Classe de Terra,C-VIII,,7400.0,R$/ha
2018,Municipio,São Pedro do Iguaçu,,Classe de Terra,A-I,,68800.0,R$/ha
2018,Municipio,São Pedro do Iguaçu,,Classe de Terra,A-II,,62500.0,R$/ha
2018,Municipio,São Pedro do Iguaçu,,Classe de Terra,A-III,,46800.0,R$/ha
2018,Municipio,São Pedro do Iguaçu,,Classe de Terra,A-IV,,35100.0,R$/ha
2018,Municipio,São Pedro do Iguaçu,,Classe de Terra,B-VI,,22900.0,R$/ha
2018,Municipio,São Pedro do Iguaçu,,Classe de Terra,B-VII,,15700.0,R$/ha
2018,Municipio,São Pedro do Iguaçu,,Classe de Terra,C-VIII,,8500.0,R$/ha
2018,Municipio,São Pedro do Ivaí,,Classe de Terra,A-I,,58400.0,R$/ha
2018,Municipio,São Pedro do Ivaí,,Classe de Terra,A-II,,43100.0,R$/ha
2018,Municipio,São Pedro do Ivaí,,Classe de Terra,A-III,,33200.0,R$/ha
2018,Municipio,São Pedro do Ivaí,,Classe de Terra,A-IV,,23100.0,R$/ha
2018,Municipio,São Pedro do Ivaí,,Classe de Terra,B-VI,,20100.0,R$/ha
2018,Municipio,São Pedro do Ivaí,,Classe de Terra,B-VII,,14000.0,R$/ha
2018,Municipio,São Pedro do Ivaí,,Classe de Terra,C-VIII,,6200.0,R$/ha
2018,Municipio,São Pedro do Paraná,,Classe de Terra,A-I,,33600.0,R$/ha
2018,Municipio,São Pedro do Paraná,,Classe de Terra,A-II,,27600.0,R$/ha
2018,Municipio,São Pedro do Paraná,,Classe de Terra,A-III,,22100.0,R$/ha
2018,Municipio,São Pedro do Paraná,,Classe de Terra,A-IV,,21100.0,R$/ha
2018,Municipio,São Pedro do Paraná,,Classe de Terra,B-VI,,15400.0,R$/ha
2018,Municipio,São Pedro do Paraná,,Classe de Terra,B-VII,,5700.0,R$/ha
2018,Municipio,São Sebastião da Amoreira,,Classe de Terra,A-I,,37200.0,R$/ha
2018,Municipio,São Sebastião da Amoreira,,Classe de Terra,A-II,,29600.0,R$/ha
2018,Municipio,São Sebastião da Amoreira,,Classe de Terra,A-III,,22800.0,R$/ha
2018,Municipio,São Sebastião da Amoreira,,Classe de Terra,A-IV,,14800.0,R$/ha
2018,Municipio,São Sebastião da Amoreira,,Classe de Terra,B-VI,,9100.0,R$/ha
2018,Municipio,São Sebastião da Amoreira,,Classe de Terra,B-VII,,3200.0,R$/ha
2018,Municipio,São Tomé,,Classe de Terra,A-I,,57600.0,R$/ha
2018,Municipio,São Tomé,,Classe de Terra,A-II,,45400.0,R$/ha
2018,Municipio,São Tomé,,Classe de Terra,A-III,,36000.0,R$/ha
2018,Municipio,São Tomé,,Classe de Terra,A-IV,,29900.0,R$/ha
2018,Municipio,São Tomé,,Classe de Terra,B-VI,,22100.0,R$/ha
2018,Municipio,São Tomé,,Classe de Terra,B-VII,,17700.0,R$/ha
2018,Municipio,São Tomé,,Classe de Terra,C-VIII,,6800.0,R$/ha
2018,Municipio,Sapopema,,Classe de Terra,A-I,,19400.0,R$/ha
2018,Municipio,Sapopema,,Classe de Terra,A-II,,15800.0,R$/ha
2018,Municipio,Sapopema,,Classe de Terra,A-III,,9800.0,R$/ha
2018,Municipio,Sapopema,,Classe de Terra,A-IV,,3100.0,R$/ha
2018,Municipio,Sarandi,,Classe de Terra,A-I,,76400.0,R$/ha
2018,Municipio,Sarandi,,Classe de Terra,A-II,,64200.0,R$/ha
2018,Municipio,Sarandi,,Classe de Terra,A-III,,53900.0,R$/ha
2018,Municipio,Sarandi,,Classe de Terra,A-IV,,44700.0,R$/ha
2018,Municipio,Sarandi,,Classe de Terra,B-VI,,34000.0,R$/ha
2018,Municipio,Sarandi,,Classe de Terra,B-VII,,25000.0,R$/ha
2018,Municipio,Sarandi,,Classe de Terra,C-VIII,,9600.0,R$/ha
2018,Municipio,Saudade do Iguaçu,,Classe de Terra,A-I,,34900.0,R$/ha
2018,Municipio,Saudade do Iguaçu,,Classe de Terra,A-II,,28400.0,R$/ha
2018,Municipio,Saudade do Iguaçu,,Classe de Terra,A-III,,25100.0,R$/ha
2018,Municipio,Saudade do Iguaçu,,Classe de Terra,A-IV,,11600.0,R$/ha
2018,Municipio,Saudade do Iguaçu,,Classe de Terra,B-VI,,8600.0,R$/ha
2018,Municipio,Saudade do Iguaçu,,Classe de Terra,B-VII,,1900.0,R$/ha
2018,Municipio,Sengés,,Classe de Terra,A-I,,29000.0,R$/ha
2018,Municipio,Sengés,,Classe de Terra,A-II,,20900.0,R$/ha
2018,Municipio,Sengés,,Classe de Terra,A-III,,9400.0,R$/ha
2018,Municipio,Sengés,,Classe de Terra,A-IV,,4800.0,R$/ha
2018,Municipio,Serranópolis do Iguaçu,,Classe de Terra,A-I,,74700.0,R$/ha
2018,Municipio,Serranópolis do Iguaçu,,Classe de Terra,A-II,,62500.0,R$/ha
2018,Municipio,Serranópolis do Iguaçu,,Classe de Terra,A-III,,46300.0,R$/ha
2018,Municipio,Serranópolis do Iguaçu,,Classe de Terra,A-IV,,32600.0,R$/ha
2018,Municipio,Serranópolis do Iguaçu,,Classe de Terra,B-VI,,23200.0,R$/ha
2018,Municipio,Serranópolis do Iguaçu,,Classe de Terra,B-VII,,18400.0,R$/ha
2018,Municipio,Serranópolis do Iguaçu,,Classe de Terra,C-VIII,,7400.0,R$/ha
2018,Municipio,Sertaneja,,Classe de Terra,A-I,,46600.0,R$/ha
2018,Municipio,Sertaneja,,Classe de Terra,A-II,,41700.0,R$/ha
2018,Municipio,Sertaneja,,Classe de Terra,A-III,,38900.0,R$/ha
2018,Municipio,Sertaneja,,Classe de Terra,A-IV,,22400.0,R$/ha
2018,Municipio,Sertaneja,,Classe de Terra,B-VI,,14900.0,R$/ha
2018,Municipio,Sertaneja,,Classe de Terra,B-VII,,8900.0,R$/ha
2018,Municipio,Sertaneja,,Classe de Terra,C-VIII,,3200.0,R$/ha
2018,Municipio,Sertanópolis,,Classe de Terra,A-I,,70000.0,R$/ha
2018,Municipio,Sertanópolis,,Classe de Terra,A-II,,56000.0,R$/ha
2018,Municipio,Sertanópolis,,Classe de Terra,A-III,,47700.0,R$/ha
2018,Municipio,Sertanópolis,,Classe de Terra,A-IV,,37100.0,R$/ha
2018,Municipio,Sertanópolis,,Classe de Terra,B-VI,,22700.0,R$/ha
2018,Municipio,Sertanópolis,,Classe de Terra,B-VII,,19500.0,R$/ha
2018,Municipio,Sertanópolis,,Classe de Terra,C-VIII,,8400.0,R$/ha
2018,Municipio,Siqueira Campos,,Classe de Terra,A-I,,24600.0,R$/ha
2018,Municipio,Siqueira Campos,,Classe de Terra,A-II,,19600.0,R$/ha
2018,Municipio,Siqueira Campos,,Classe de Terra,A-III,,8400.0,R$/ha
2018,Municipio,Siqueira Campos,,Classe de Terra,A-IV,,3200.0,R$/ha
2018,Municipio,Sulina,,Classe de Terra,A-I,,34900.0,R$/ha
2018,Municipio,Sulina,,Classe de Terra,A-II,,28400.0,R$/ha
2018,Municipio,Sulina,,Classe de Terra,A-III,,25100.0,R$/ha
2018,Municipio,Sulina,,Classe de Terra,A-IV,,11600.0,R$/ha
2018,Municipio,Sulina,,Classe de Terra,B-VI,,8600.0,R$/ha
2018,Municipio,Sulina,,Classe de Terra,B-VII,,1900.0,R$/ha
2018,Municipio,Tamarana,,Classe de Terra,A-I,,51600.0,R$/ha
2018,Municipio,Tamarana,,Classe de Terra,A-II,,41000.0,R$/ha
2018,Municipio,Tamarana,,Classe de Terra,A-III,,31500.0,R$/ha
2018,Municipio,Tamarana,,Classe de Terra,A-IV,,17100.0,R$/ha
2018,Municipio,Tamarana,,Classe de Terra,B-VI,,14600.0,R$/ha
2018,Municipio,Tamarana,,Classe de Terra,B-VII,,6300.0,R$/ha
2018,Municipio,Tamboara,,Classe de Terra,A-I,,47400.0,R$/ha
2018,Municipio,Tamboara,,Classe de Terra,A-II,,32300.0,R$/ha
2018,Municipio,Tamboara,,Classe de Terra,A-III,,22400.0,R$/ha
2018,Municipio,Tamboara,,Classe de Terra,A-IV,,21200.0,R$/ha
2018,Municipio,Tamboara,,Classe de Terra,B-VI,,16600.0,R$/ha
2018,Municipio,Tamboara,,Classe de Terra,B-VII,,5800.0,R$/ha
2018,Municipio,Tapejara,,Classe de Terra,A-I,,27400.0,R$/ha
2018,Municipio,Tapejara,,Classe de Terra,A-II,,22200.0,R$/ha
2018,Municipio,Tapejara,,Classe de Terra,A-III,,22000.0,R$/ha
2018,Municipio,Tapejara,,Classe de Terra,A-IV,,7900.0,R$/ha
2018,Municipio,Tapira,,Classe de Terra,A-I,,27400.0,R$/ha
2018,Municipio,Tapira,,Classe de Terra,A-II,,22200.0,R$/ha
2018,Municipio,Tapira,,Classe de Terra,A-III,,22000.0,R$/ha
2018,Municipio,Tapira,,Classe de Terra,A-IV,,7900.0,R$/ha
2018,Municipio,Teixeira Soares,,Classe de Terra,A-I,,40400.0,R$/ha
2018,Municipio,Teixeira Soares,,Classe de Terra,A-II,,31900.0,R$/ha
2018,Municipio,Teixeira Soares,,Classe de Terra,A-III,,22700.0,R$/ha
2018,Municipio,Teixeira Soares,,Classe de Terra,A-IV,,14600.0,R$/ha
2018,Municipio,Teixeira Soares,,Classe de Terra,B-VI,,10200.0,R$/ha
2018,Municipio,Teixeira Soares,,Classe de Terra,B-VII,,6400.0,R$/ha
2018,Municipio,Telêmaco Borba,,Classe de Terra,A-I,,25900.0,R$/ha
2018,Municipio,Telêmaco Borba,,Classe de Terra,A-II,,19100.0,R$/ha
2018,Municipio,Telêmaco Borba,,Classe de Terra,A-III,,9500.0,R$/ha
2018,Municipio,Telêmaco Borba,,Classe de Terra,A-IV,,3900.0,R$/ha
2018,Municipio,Terra Boa,,Classe de Terra,A-I,,66500.0,R$/ha
2018,Municipio,Terra Boa,,Classe de Terra,A-II,,50800.0,R$/ha
2018,Municipio,Terra Boa,,Classe de Terra,A-III,,37900.0,R$/ha
2018,Municipio,Terra Boa,,Classe de Terra,A-IV,,28700.0,R$/ha
2018,Municipio,Terra Boa,,Classe de Terra,B-VI,,19600.0,R$/ha
2018,Municipio,Terra Boa,,Classe de Terra,B-VII,,15800.0,R$/ha
2018,Municipio,Terra Boa,,Classe de Terra,C-VIII,,5900.0,R$/ha
2018,Municipio,Terra Rica,,Classe de Terra,A-I,,34400.0,R$/ha
2018,Municipio,Terra Rica,,Classe de Terra,A-II,,28800.0,R$/ha
2018,Municipio,Terra Rica,,Classe de Terra,A-III,,22100.0,R$/ha
2018,Municipio,Terra Rica,,Classe de Terra,A-IV,,21300.0,R$/ha
2018,Municipio,Terra Rica,,Classe de Terra,B-VI,,15100.0,R$/ha
2018,Municipio,Terra Rica,,Classe de Terra,B-VII,,5700.0,R$/ha
2018,Municipio,Terra Roxa,,Classe de Terra,A-I,,68500.0,R$/ha
2018,Municipio,Terra Roxa,,Classe de Terra,A-II,,56100.0,R$/ha
2018,Municipio,Terra Roxa,,Classe de Terra,A-III,,46500.0,R$/ha
2018,Municipio,Terra Roxa,,Classe de Terra,A-IV,,34700.0,R$/ha
2018,Municipio,Terra Roxa,,Classe de Terra,B-VI,,21600.0,R$/ha
2018,Municipio,Terra Roxa,,Classe de Terra,B-VII,,15800.0,R$/ha
2018,Municipio,Terra Roxa,,Classe de Terra,C-VIII,,8500.0,R$/ha
2018,Municipio,Tibagi,,Classe de Terra,A-I,,36500.0,R$/ha
2018,Municipio,Tibagi,,Classe de Terra,A-II,,30200.0,R$/ha
2018,Municipio,Tibagi,,Classe de Terra,A-III,,22500.0,R$/ha
2018,Municipio,Tibagi,,Classe de Terra,A-IV,,15500.0,R$/ha
2018,Municipio,Tibagi,,Classe de Terra,B-VI,,10400.0,R$/ha
2018,Municipio,Tibagi,,Classe de Terra,B-VII,,4500.0,R$/ha
2018,Municipio,Tijucas do Sul,,Classe de Terra,A-I,,39200.0,R$/ha
2018,Municipio,Tijucas do Sul,,Classe de Terra,A-II,,31300.0,R$/ha
2018,Municipio,Tijucas do Sul,,Classe de Terra,A-III,,24000.0,R$/ha
2018,Municipio,Tijucas do Sul,,Classe de Terra,A-IV,,16900.0,R$/ha
2018,Municipio,Tijucas do Sul,,Classe de Terra,B-VI,,8400.0,R$/ha
2018,Municipio,Tijucas do Sul,,Classe de Terra,B-VII,,5600.0,R$/ha
2018,Municipio,Toledo,,Classe de Terra,A-I,,74900.0,R$/ha
2018,Municipio,Toledo,,Classe de Terra,A-II,,62800.0,R$/ha
2018,Municipio,Toledo,,Classe de Terra,A-III,,49100.0,R$/ha
2018,Municipio,Toledo,,Classe de Terra,A-IV,,37500.0,R$/ha
2018,Municipio,Toledo,,Classe de Terra,B-VI,,23100.0,R$/ha
2018,Municipio,Toledo,,Classe de Terra,B-VII,,16600.0,R$/ha
2018,Municipio,Toledo,,Classe de Terra,C-VIII,,8500.0,R$/ha
2018,Municipio,Tomazina,,Classe de Terra,A-I,,25500.0,R$/ha
2018,Municipio,Tomazina,,Classe de Terra,A-II,,20900.0,R$/ha
2018,Municipio,Tomazina,,Classe de Terra,A-III,,10500.0,R$/ha
2018,Municipio,Tomazina,,Classe de Terra,A-IV,,3300.0,R$/ha
2018,Municipio,Três Barras do Paraná,,Classe de Terra,A-I,,72700.0,R$/ha
2018,Municipio,Três Barras do Paraná,,Classe de Terra,A-II,,58500.0,R$/ha
2018,Municipio,Três Barras do Paraná,,Classe de Terra,A-III,,43000.0,R$/ha
2018,Municipio,Três Barras do Paraná,,Classe de Terra,A-IV,,30800.0,R$/ha
2018,Municipio,Três Barras do Paraná,,Classe de Terra,B-VI,,21600.0,R$/ha
2018,Municipio,Três Barras do Paraná,,Classe de Terra,B-VII,,17400.0,R$/ha
2018,Municipio,Três Barras do Paraná,,Classe de Terra,C-VIII,,6900.0,R$/ha
2018,Municipio,Tunas do Paraná,,Classe de Terra,A-I,,21900.0,R$/ha
2018,Municipio,Tunas do Paraná,,Classe de Terra,A-II,,17200.0,R$/ha
2018,Municipio,Tunas do Paraná,,Classe de Terra,A-III,,6200.0,R$/ha
2018,Municipio,Tunas do Paraná,,Classe de Terra,A-IV,,4300.0,R$/ha
2018,Municipio,Tuneiras do Oeste,,Classe de Terra,A-I,,49200.0,R$/ha
2018,Municipio,Tuneiras do Oeste,,Classe de Terra,A-II,,30100.0,R$/ha
2018,Municipio,Tuneiras do Oeste,,Classe de Terra,A-III,,22200.0,R$/ha
2018,Municipio,Tuneiras do Oeste,,Classe de Terra,A-IV,,22000.0,R$/ha
2018,Municipio,Tuneiras do Oeste,,Classe de Terra,B-VI,,7900.0,R$/ha
2018,Municipio,Tupãssi,,Classe de Terra,A-I,,74900.0,R$/ha
2018,Municipio,Tupãssi,,Classe de Terra,A-II,,62800.0,R$/ha
2018,Municipio,Tupãssi,,Classe de Terra,A-III,,49100.0,R$/ha
2018,Municipio,Tupãssi,,Classe de Terra,A-IV,,37500.0,R$/ha
2018,Municipio,Tupãssi,,Classe de Terra,B-VI,,23100.0,R$/ha
2018,Municipio,Tupãssi,,Classe de Terra,B-VII,,16600.0,R$/ha
2018,Municipio,Tupãssi,,Classe de Terra,C-VIII,,8500.0,R$/ha
2018,Municipio,Turvo,,Classe de Terra,A-I,,38900.0,R$/ha
2018,Municipio,Turvo,,Classe de Terra,A-II,,26700.0,R$/ha
2018,Municipio,Turvo,,Classe de Terra,A-III,,17800.0,R$/ha
2018,Municipio,Turvo,,Classe de Terra,A-IV,,9600.0,R$/ha
2018,Municipio,Turvo,,Classe de Terra,B-VI,,6800.0,R$/ha
2018,Municipio,Turvo,,Classe de Terra,B-VII,,2800.0,R$/ha
2018,Municipio,Ubiratã,,Classe de Terra,A-I,,72800.0,R$/ha
2018,Municipio,Ubiratã,,Classe de Terra,A-II,,58000.0,R$/ha
2018,Municipio,Ubiratã,,Classe de Terra,A-III,,43700.0,R$/ha
2018,Municipio,Ubiratã,,Classe de Terra,A-IV,,32800.0,R$/ha
2018,Municipio,Ubiratã,,Classe de Terra,B-VI,,27400.0,R$/ha
2018,Municipio,Ubiratã,,Classe de Terra,B-VII,,18300.0,R$/ha
2018,Municipio,Ubiratã,,Classe de Terra,C-VIII,,7400.0,R$/ha
2018,Municipio,Umuarama,,Classe de Terra,A-I,,27400.0,R$/ha
2018,Municipio,Umuarama,,Classe de Terra,A-II,,22200.0,R$/ha
2018,Municipio,Umuarama,,Classe de Terra,A-III,,22000.0,R$/ha
2018,Municipio,Umuarama,,Classe de Terra,A-IV,,7900.0,R$/ha
2018,Municipio,União da Vitória,,Classe de Terra,A-I,,29400.0,R$/ha
2018,Municipio,União da Vitória,,Classe de Terra,A-II,,23200.0,R$/ha
2018,Municipio,União da Vitória,,Classe de Terra,A-III,,17800.0,R$/ha
2018,Municipio,União da Vitória,,Classe de Terra,A-IV,,7700.0,R$/ha
2018,Municipio,União da Vitória,,Classe de Terra,B-VI,,5300.0,R$/ha
2018,Municipio,União da Vitória,,Classe de Terra,B-VII,,2300.0,R$/ha
2018,Municipio,Uniflor,,Classe de Terra,A-I,,40200.0,R$/ha
2018,Municipio,Uniflor,,Classe de Terra,A-II,,34800.0,R$/ha
2018,Municipio,Uniflor,,Classe de Terra,A-III,,29300.0,R$/ha
2018,Municipio,Uniflor,,Classe de Terra,A-IV,,20100.0,R$/ha
2018,Municipio,Uniflor,,Classe de Terra,B-VI,,6000.0,R$/ha
2018,Municipio,Uraí,,Classe de Terra,A-I,,35500.0,R$/ha
2018,Municipio,Uraí,,Classe de Terra,A-II,,29300.0,R$/ha
2018,Municipio,Uraí,,Classe de Terra,A-III,,22600.0,R$/ha
2018,Municipio,Uraí,,Classe de Terra,A-IV,,14900.0,R$/ha
2018,Municipio,Uraí,,Classe de Terra,B-VI,,8900.0,R$/ha
2018,Municipio,Uraí,,Classe de Terra,B-VII,,3200.0,R$/ha
2018,Municipio,Ventania,,Classe de Terra,A-I,,36400.0,R$/ha
2018,Municipio,Ventania,,Classe de Terra,A-II,,30900.0,R$/ha
2018,Municipio,Ventania,,Classe de Terra,A-III,,22900.0,R$/ha
2018,Municipio,Ventania,,Classe de Terra,A-IV,,15500.0,R$/ha
2018,Municipio,Ventania,,Classe de Terra,B-VI,,10900.0,R$/ha
2018,Municipio,Ventania,,Classe de Terra,B-VII,,4800.0,R$/ha
2018,Municipio,Vera Cruz do Oeste,,Classe de Terra,A-I,,69300.0,R$/ha
2018,Municipio,Vera Cruz do Oeste,,Classe de Terra,A-II,,59200.0,R$/ha
2018,Municipio,Vera Cruz do Oeste,,Classe de Terra,A-III,,43200.0,R$/ha
2018,Municipio,Vera Cruz do Oeste,,Classe de Terra,A-IV,,30300.0,R$/ha
2018,Municipio,Vera Cruz do Oeste,,Classe de Terra,B-VI,,22300.0,R$/ha
2018,Municipio,Vera Cruz do Oeste,,Classe de Terra,B-VII,,17600.0,R$/ha
2018,Municipio,Vera Cruz do Oeste,,Classe de Terra,C-VIII,,7400.0,R$/ha
2018,Municipio,Verê,,Classe de Terra,A-I,,49600.0,R$/ha
2018,Municipio,Verê,,Classe de Terra,A-II,,39200.0,R$/ha
2018,Municipio,Verê,,Classe de Terra,A-III,,28900.0,R$/ha
2018,Municipio,Verê,,Classe de Terra,A-IV,,20300.0,R$/ha
2018,Municipio,Verê,,Classe de Terra,B-VI,,13800.0,R$/ha
2018,Municipio,Verê,,Classe de Terra,B-VII,,4900.0,R$/ha
2018,Municipio,Virmond,,Classe de Terra,A-I,,38000.0,R$/ha
2018,Municipio,Virmond,,Classe de Terra,A-II,,29900.0,R$/ha
2018,Municipio,Virmond,,Classe de Terra,A-III,,24100.0,R$/ha
2018,Municipio,Virmond,,Classe de Terra,A-IV,,12900.0,R$/ha
2018,Municipio,Virmond,,Classe de Terra,B-VI,,10600.0,R$/ha
2018,Municipio,Virmond,,Classe de Terra,B-VII,,5300.0,R$/ha
2018,Municipio,Vitorino,,Classe de Terra,A-I,,46700.0,R$/ha
2018,Municipio,Vitorino,,Classe de Terra,A-II,,39600.0,R$/ha
2018,Municipio,Vitorino,,Classe de Terra,A-III,,32200.0,R$/ha
2018,Municipio,Vitorino,,Classe de Terra,A-IV,,17000.0,R$/ha
2018,Municipio,Vitorino,,Classe de Terra,B-VI,,13000.0,R$/ha
2018,Municipio,Vitorino,,Classe de Terra,B-VII,,3200.0,R$/ha
2018,Municipio,Wenceslau Braz,,Classe de Terra,A-I,,35800.0,R$/ha
2018,Municipio,Wenceslau Braz,,Classe de Terra,A-II,,29400.0,R$/ha
2018,Municipio,Wenceslau Braz,,Classe de Terra,A-III,,22400.0,R$/ha
2018,Municipio,Wenceslau Braz,,Classe de Terra,A-IV,,13600.0,R$/ha
2018,Municipio,Wenceslau Braz,,Classe de Terra,B-VI,,11200.0,R$/ha
2018,Municipio,Wenceslau Braz,,Classe de Terra,B-VII,,4200.0,R$/ha
2018,Municipio,Xambrê,,Classe de Terra,A-I,,27400.0,R$/ha
2018,Municipio,Xambrê,,Classe de Terra,A-II,,22200.0,R$/ha
2018,Municipio,Xambrê,,Classe de Terra,A-III,,22000.0,R$/ha
2018,Municipio,Xambrê,,Classe de Terra,A-IV,,7900.0,R$/ha
2019,Municipio,Abatiá,,Classe de Terra,A-I,,35700.0,R$/ha
2019,Municipio,Abatiá,,Classe de Terra,A-II,,29400.0,R$/ha
2019,Municipio,Abatiá,,Classe de Terra,A-III,,22500.0,R$/ha
2019,Municipio,Abatiá,,Classe de Terra,A-IV,,14800.0,R$/ha
2019,Municipio,Abatiá,,Classe de Terra,B-VI,,8500.0,R$/ha
2019,Municipio,Abatiá,,Classe de Terra,B-VII,,3500.0,R$/ha
2019,Municipio,Adrianópolis,,Classe de Terra,A-I,,17900.0,R$/ha
2019,Municipio,Adrianópolis,,Classe de Terra,A-II,,14500.0,R$/ha
2019,Municipio,Adrianópolis,,Classe de Terra,A-III,,11200.0,R$/ha
2019,Municipio,Adrianópolis,,Classe de Terra,A-IV,,5700.0,R$/ha
2019,Municipio,Adrianópolis,,Classe de Terra,B-VI,,3900.0,R$/ha
2019,Municipio,Agudos do Sul,,Classe de Terra,A-I,,37500.0,R$/ha
2019,Municipio,Agudos do Sul,,Classe de Terra,A-II,,29900.0,R$/ha
2019,Municipio,Agudos do Sul,,Classe de Terra,A-III,,22500.0,R$/ha
2019,Municipio,Agudos do Sul,,Classe de Terra,A-IV,,15700.0,R$/ha
2019,Municipio,Agudos do Sul,,Classe de Terra,B-VI,,7700.0,R$/ha
2019,Municipio,Agudos do Sul,,Classe de Terra,B-VII,,5400.0,R$/ha
2019,Municipio,Almirante Tamandaré,,Classe de Terra,A-I,,29800.0,R$/ha
2019,Municipio,Almirante Tamandaré,,Classe de Terra,A-II,,23600.0,R$/ha
2019,Municipio,Almirante Tamandaré,,Classe de Terra,A-III,,8500.0,R$/ha
2019,Municipio,Almirante Tamandaré,,Classe de Terra,A-IV,,5300.0,R$/ha
2019,Municipio,Altamira do Paraná,,Classe de Terra,A-I,,39200.0,R$/ha
2019,Municipio,Altamira do Paraná,,Classe de Terra,A-II,,30700.0,R$/ha
2019,Municipio,Altamira do Paraná,,Classe de Terra,A-III,,24900.0,R$/ha
2019,Municipio,Altamira do Paraná,,Classe de Terra,A-IV,,19900.0,R$/ha
2019,Municipio,Altamira do Paraná,,Classe de Terra,B-VI,,15900.0,R$/ha
2019,Municipio,Altamira do Paraná,,Classe de Terra,B-VII,,5500.0,R$/ha
2019,Municipio,Alto Paraíso,,Classe de Terra,A-I,,29400.0,R$/ha
2019,Municipio,Alto Paraíso,,Classe de Terra,A-II,,25100.0,R$/ha
2019,Municipio,Alto Paraíso,,Classe de Terra,A-III,,22000.0,R$/ha
2019,Municipio,Alto Paraíso,,Classe de Terra,A-IV,,17900.0,R$/ha
2019,Municipio,Alto Paraíso,,Classe de Terra,B-VI,,7900.0,R$/ha
2019,Municipio,Alto Paraná,,Classe de Terra,A-I,,34300.0,R$/ha
2019,Municipio,Alto Paraná,,Classe de Terra,A-II,,29400.0,R$/ha
2019,Municipio,Alto Paraná,,Classe de Terra,A-III,,22700.0,R$/ha
2019,Municipio,Alto Paraná,,Classe de Terra,A-IV,,20800.0,R$/ha
2019,Municipio,Alto Paraná,,Classe de Terra,B-VI,,15700.0,R$/ha
2019,Municipio,Alto Paraná,,Classe de Terra,B-VII,,5900.0,R$/ha
2019,Municipio,Alto Piquiri,,Classe de Terra,A-I,,65300.0,R$/ha
2019,Municipio,Alto Piquiri,,Classe de Terra,A-II,,54200.0,R$/ha
2019,Municipio,Alto Piquiri,,Classe de Terra,A-III,,41100.0,R$/ha
2019,Municipio,Alto Piquiri,,Classe de Terra,A-IV,,29600.0,R$/ha
2019,Municipio,Alto Piquiri,,Classe de Terra,B-VI,,24700.0,R$/ha
2019,Municipio,Alto Piquiri,,Classe de Terra,B-VII,,17900.0,R$/ha
2019,Municipio,Alto Piquiri,,Classe de Terra,C-VIII,,7900.0,R$/ha
2019,Municipio,Altônia,,Classe de Terra,A-I,,30300.0,R$/ha
2019,Municipio,Altônia,,Classe de Terra,A-II,,26000.0,R$/ha
2019,Municipio,Altônia,,Classe de Terra,A-III,,22000.0,R$/ha
2019,Municipio,Altônia,,Classe de Terra,A-IV,,17900.0,R$/ha
2019,Municipio,Altônia,,Classe de Terra,B-VI,,7900.0,R$/ha
2019,Municipio,Alvorada do Sul,,Classe de Terra,A-I,,63200.0,R$/ha
2019,Municipio,Alvorada do Sul,,Classe de Terra,A-II,,50600.0,R$/ha
2019,Municipio,Alvorada do Sul,,Classe de Terra,A-III,,43200.0,R$/ha
2019,Municipio,Alvorada do Sul,,Classe de Terra,A-IV,,33600.0,R$/ha
2019,Municipio,Alvorada do Sul,,Classe de Terra,B-VI,,20500.0,R$/ha
2019,Municipio,Alvorada do Sul,,Classe de Terra,B-VII,,17700.0,R$/ha
2019,Municipio,Alvorada do Sul,,Classe de Terra,C-VIII,,7600.0,R$/ha
2019,Municipio,Amaporã,,Classe de Terra,A-I,,35700.0,R$/ha
2019,Municipio,Amaporã,,Classe de Terra,A-II,,30000.0,R$/ha
2019,Municipio,Amaporã,,Classe de Terra,A-III,,23000.0,R$/ha
2019,Municipio,Amaporã,,Classe de Terra,A-IV,,21900.0,R$/ha
2019,Municipio,Amaporã,,Classe de Terra,B-VI,,15800.0,R$/ha
2019,Municipio,Amaporã,,Classe de Terra,B-VII,,6100.0,R$/ha
2019,Municipio,Ampére,,Classe de Terra,A-I,,47300.0,R$/ha
2019,Municipio,Ampére,,Classe de Terra,A-II,,37400.0,R$/ha
2019,Municipio,Ampére,,Classe de Terra,A-III,,27600.0,R$/ha
2019,Municipio,Ampére,,Classe de Terra,A-IV,,18400.0,R$/ha
2019,Municipio,Ampére,,Classe de Terra,B-VI,,12300.0,R$/ha
2019,Municipio,Ampére,,Classe de Terra,B-VII,,4500.0,R$/ha
2019,Municipio,Anahy,,Classe de Terra,A-I,,74000.0,R$/ha
2019,Municipio,Anahy,,Classe de Terra,A-II,,61000.0,R$/ha
2019,Municipio,Anahy,,Classe de Terra,A-III,,44300.0,R$/ha
2019,Municipio,Anahy,,Classe de Terra,A-IV,,31800.0,R$/ha
2019,Municipio,Anahy,,Classe de Terra,B-VI,,22400.0,R$/ha
2019,Municipio,Anahy,,Classe de Terra,B-VII,,17100.0,R$/ha
2019,Municipio,Anahy,,Classe de Terra,C-VIII,,7400.0,R$/ha
2019,Municipio,Andirá,,Classe de Terra,A-I,,39200.0,R$/ha
2019,Municipio,Andirá,,Classe de Terra,A-II,,32000.0,R$/ha
2019,Municipio,Andirá,,Classe de Terra,A-III,,24500.0,R$/ha
2019,Municipio,Andirá,,Classe de Terra,A-IV,,16000.0,R$/ha
